connector_id,node_id,type,x,y,z,roi,confidence
1176,3528,post,237.08900768884274,73.51535787866662,130.7890378044729,SCL(R),0.940959
1177,1783,post,237.33633173492063,91.40873823130644,134.30221281859667,ICL(R),0.955362
1178,1562,post,234.25710482146405,100.89608640739158,147.06646543746507,ICL(R),0.668366
1179,1951,post,238.89741312348005,92.70256097869873,140.284196971916,ICL(R),0.798
1180,2909,post,230.53372475619238,74.9986739992733,112.82787614909861,SCL(R),0.706622
1181,2972,post,234.10611123860747,73.86785233102789,117.25084918519707,SCL(R),0.947081
1182,2970,post,234.61638649925845,73.76317813465087,117.48066955339144,SCL(R),0.924216
1183,7781,post,255.07363789736348,99.62119819607535,146.3748420911725,ICL(R),0.989594
1184,1948,post,238.9341475795635,92.33186504988433,139.89477013782744,ICL(R),0.759494
1185,1625,post,229.9480823634018,103.65600090413706,141.20731885381792,ICL(R),0.635529
1186,443,post,200.7221994972479,98.81824751756545,132.59326268487615,PLP(R),0.97527
1187,372,post,198.7117087164681,108.66864321790939,131.02603959044473,PLP(R),0.909343
1188,2714,post,226.29757321894687,72.25154400607943,112.14044328122684,SCL(R),0.543519
1189,6960,post,227.38140115728856,107.93402669550682,145.6837698314215,ICL(R),0.979982
1190,4559,post,234.4714684208074,87.02599779940371,133.57431612029245,SCL(R),0.350311
1191,2621,post,235.11034709837693,67.1193510245411,129.5778502890951,SCL(R),0.804847
1192,7139,post,254.0028480510176,97.97140561968388,143.2051169521545,ICL(R),0.371142
1193,3311,post,227.39679411036786,71.03853083647721,132.84842416197756,SCL(R),0.904167
1194,6925,post,231.48202325912467,109.25866832777272,147.3216385100905,ICL(R),0.538972
1195,6706,post,232.083306582751,108.68958853899696,147.4568374817432,ICL(R),0.938172
1196,2998,post,233.67127189017398,75.57451881422224,119.90837172187037,SCL(R),0.613433
1197,6498,post,253.79004167535288,87.09115000258551,141.2154380621082,ICL(R),0.4512818
1198,8878,post,176.10443065033826,94.6570822438785,144.98393905119445,PLP(R),0.843335
1199,34,post,227.34272967964452,62.039501201947466,142.7973176858907,SLP(R),0.796594
1200,2407,post,187.28448115628098,99.07888358365977,141.407649265893,PLP(R),0.752474
1201,8503,post,184.8049221661987,103.89974631477702,139.8532196409233,PLP(R),0.862161
1202,4552,post,234.1709298120271,86.31536299284022,134.18294721845382,SCL(R),0.653418
1203,9211,pre,179.33932476560767,109.75418099663372,129.34323467016569,PLP(R),0.996
1204,9211,pre,179.32586784158357,109.83208380384251,129.4760001145012,PLP(R),0.961
1205,2287,pre,228.33926871988984,80.99902690774064,128.18246318057132,SCL(R),0.991
1206,2965,post,233.57591428268103,74.59374864298445,116.3701936705572,SCL(R),0.961094
1207,8461,pre,179.57211978508423,103.089433793788,138.88402888792726,PLP(R),0.701
1208,2505,post,203.10722073059367,84.48741120280465,144.06990780808206,SCL(R),0.999
1209,2509,post,205.12869566811102,82.28942064139335,144.0737160605482,SCL(R),0.925158
1210,1272,post,214.70143992865556,102.09591883025777,140.969485097616,PLP(R),0.46172413
1211,3299,post,228.6652703009288,70.14796100160919,133.95312529011377,SCL(R),0.810491
1212,462,post,200.13329457449979,95.55738677291168,133.44210228050014,PLP(R),0.699552
1213,958,post,235.01942670701908,94.47657534517487,134.91822256906428,ICL(R),0.994029
1214,8446,post,177.15706249516091,102.13975980028181,139.8517456075911,PLP(R),0.557735
1215,8556,post,177.37585310501464,101.56626247603387,140.34176307032504,PLP(R),0.791507
1216,8334,post,174.57728774657852,108.6527997929266,136.43597799759294,PLP(R),0.342529
1217,6914,post,234.02282291958275,115.0652828146817,145.81101946810898,ICL(R),0.53487
1218,6849,post,233.9831239169999,114.86130063993062,145.88954301118943,ICL(R),0.994565
1219,6757,post,234.03538929004054,114.48316040719216,145.41759288162973,ICL(R),0.948318
1220,6757,post,233.90630611621916,114.49217757256113,145.5119068974583,ICL(R),0.468032
1221,6839,post,237.3134918700933,112.70993842237857,144.11636624256025,ICL(R),0.664876
1222,6842,post,237.43802763571335,113.03080688328419,144.26023827631212,ICL(R),0.918368
1223,84,post,205.30876077994162,77.21247903607272,147.292036683594,SLP(R),0.284132
1224,8411,post,173.36340458788374,103.55147587649418,143.25452896184873,PLP(R),0.996013
1225,8411,post,173.32335162044484,103.75338206002255,143.2460967795985,PLP(R),0.736
1226,5983,post,200.07284417355993,92.15554161119995,151.15071875656363,PLP(R),0.735877
1227,8617,post,174.49741125445857,90.4289413993489,146.40188851077045,PLP(R),0.377866
1228,8859,post,174.68894104242784,89.76669170481546,146.43956623619525,PLP(R),0.962901
1229,8523,post,183.28571061511752,103.69326544253096,138.39356688058376,PLP(R),0.645579
1230,8479,post,182.92406565460675,103.34762869127755,138.60542840049382,PLP(R),0.986264
1231,9275,post,183.38601055185092,117.95363608113988,128.25088390886185,PLP(R),0.848081
1232,9268,post,182.7841576556296,117.35147056047651,128.40650420239825,PLP(R),0.96
1233,9272,post,183.31988905428014,117.63768733365325,128.16952398532425,PLP(R),0.888137
1234,9263,post,183.00831887111306,116.51955451972034,128.471521475386,PLP(R),0.939
1235,8471,post,182.0323355832802,103.67848957188684,138.7400982582605,PLP(R),0.954393
1236,8523,post,183.22393676753396,103.74260661621207,138.29005749252678,PLP(R),0.661017
1237,180,post,202.9773202819889,76.41318997193358,148.0909565180061,SLP(R),0.70366
1238,8419,post,173.87492788093368,103.7544143845931,143.6208182047575,PLP(R),0.816376
1239,1727,post,233.38021686565156,98.1452754598865,137.08027350748705,ICL(R),0.970265
1240,8147,post,174.50776358339857,107.17037401106089,142.0404670492415,PLP(R),0.45477098
1241,162,post,204.16391895104707,75.68362266901305,148.95749121625897,SLP(R),0.4534946
1242,2470,post,187.75062467859374,97.18091099778077,145.99637225651446,PLP(R),0.4729129
1243,5200,post,218.255576598113,129.38831029392165,149.25992799000994,PLP(R),0.98
1244,7179,post,248.04645148392981,102.1247648719474,143.27969229474516,ICL(R),0.621427
1245,2032,post,239.06571880289835,93.61630005424725,134.2207446013916,ICL(R),0.48136887
1246,5429,post,211.7445012299823,121.25896928264099,134.14426798915528,PLP(R),0.593473
1247,3813,post,231.5858191891743,81.58929755108092,129.13664161722096,SCL(R),0.751225
1248,4618,post,233.8913636184389,89.58037687066182,132.3579419215471,SCL(R),0.686507
1249,3789,post,234.00816992074493,79.23888972637492,132.20608351699445,SCL(R),0.652432
1250,1367,pre,215.91602021196303,107.94841217578497,137.7564080217721,PLP(R),0.99
1251,1687,post,237.0908017912164,99.81750038239704,138.2910807755489,ICL(R),0.89185
1252,4560,post,233.96364036815513,87.74792584553342,133.34603958648194,SCL(R),0.733623
1253,7082,post,235.01800474256413,106.98015631083356,144.23417251450246,ICL(R),0.840323
1254,3831,post,234.00735529034935,80.6233441067769,127.38058535234661,SCL(R),0.656318
1255,7088,post,238.02403635149045,105.9379605023719,144.36953175632055,ICL(R),0.938545
1256,932,post,234.02724558296882,96.25909253774086,136.84458540704188,ICL(R),0.769269
1257,5495,post,213.27646347265454,122.14941861088548,140.04977995408717,PLP(R),0.97101
1258,5372,post,210.21989210443957,122.42253273009112,142.02288725459337,PLP(R),0.982683
1259,5322,pre,217.64296359579657,124.84437481964741,149.10857226059937,PLP(R),0.973
1260,5180,pre,217.38409124487896,124.6526404715699,149.17112551507455,PLP(R),0.997
1261,8940,post,179.34382461780427,95.88531310295389,143.558593995549,PLP(R),0.4766125
1262,306,post,198.65436096332405,118.1276366496273,132.8053865203148,PLP(R),0.939
1263,755,post,200.34628483546658,109.8853428056041,131.36138641552623,PLP(R),0.45916837
1264,748,post,199.9982321314394,109.27295420415064,131.46088690457347,PLP(R),0.817387
1265,728,post,200.35190985512628,98.34130083250952,132.53492552239496,PLP(R),0.87229
1266,2124,post,237.53723158545563,81.06904546141033,127.51777207547023,SCL(R),0.971755
1267,2075,post,238.08615867429222,83.7655170139206,130.54457955764656,SCL(R),0.666216
1268,3009,post,234.73767109620192,71.04262402234714,119.92382070337621,SCL(R),0.684716
1269,7236,post,240.2502840717814,104.4213253186896,141.98047660597024,ICL(R),0.72723
1270,5273,post,227.1348925540928,137.65429007883694,148.3869794170412,PLP(R),0.47358114
1271,7656,post,239.29591157292066,108.29922320543463,146.6993866989988,ICL(R),0.915651
1272,5273,post,227.1266841423735,137.62442562470645,148.39292496053707,PLP(R),0.680037
1273,5342,post,211.27119893468526,121.23496986169513,146.17682893404253,PLP(R),0.45355743
1274,5234,post,220.46062984891353,134.87417602434627,148.8034838680121,PLP(R),0.909605
1275,5280,post,222.18897747518045,135.3055948484066,148.7468295226541,PLP(R),0.572086
1276,2411,post,186.34329502571222,100.37193201313386,142.43644531230171,PLP(R),0.307792
1277,8637,post,171.90415951758342,87.73875660427936,148.39085196865014,PLP(R),0.791359
1278,9058,post,180.32375895893585,95.57234035438293,145.30451562646732,PLP(R),0.568286
1279,4435,post,211.8145093998756,84.86960712966649,144.22753315490755,SCL(R),0.927372
1280,4755,post,204.18198472812125,94.69891909927696,143.87426025896482,PLP(R),0.743363
1281,5538,pre,211.7498369903651,119.22368353543285,147.30830162090749,PLP(R),0.994
1282,5625,post,224.99976135072154,118.8908059032761,148.5048901253462,PLP(R),0.869649
1283,5795,pre,215.8841901391431,118.06654251592875,148.16408666378,PLP(R),0.994
1284,5152,post,211.96014739931428,118.59891202999826,148.92707571323925,PLP(R),0.988644
1285,6898,post,233.820265084479,116.40765763214648,147.15098895311422,ICL(R),0.633268
1286,5582,post,218.21854343197518,116.41605430001636,148.79405673411566,PLP(R),0.47176832
1287,7502,post,220.39743260186913,107.25037138600669,136.02124890562476,PLP(R),0.664754
1288,7345,post,228.62784345027842,109.47357731749429,139.29558246992326,PLP(R),0.837
1289,6690,pre,231.22260340302907,105.91975695216885,147.5718527624172,ICL(R),0.969
1290,2808,post,223.17557821787977,71.60164413904418,106.55857744665853,SCL(R),0.537204
1291,5137,post,209.8820829149489,115.17059529570125,150.80878609894944,PLP(R),0.356954
1292,9324,post,174.04924037798875,106.25993724547956,124.90641758863148,PLP(R),0.892503
1293,7994,post,266.0043723032643,101.36743146346032,146.6444819107649,ICL(R),0.761411
1294,8000,post,266.30126097399386,101.86306664764889,146.87791698611065,IB,0.811129
1295,8109,pre,173.675775778573,108.6859551470023,137.06355274583956,PLP(R),0.987
1296,8116,pre,172.3468453487341,110.00474940722867,138.45061044351564,PLP(R),0.946
1297,7931,post,278.6950853020837,103.14575021898054,147.54981047522384,IB,0.78
1298,8011,post,265.731241374535,99.92994924850456,146.6338518157192,ICL(R),0.864072
1299,1569,pre,230.81511288396678,102.10735701775866,144.80457355714594,ICL(R),0.987
1300,7867,post,261.2278029120158,99.88488848019236,145.88906241627672,ICL(R),0.379837
1301,731,post,199.99220524478955,104.13000079548351,132.18377894726714,PLP(R),0.286196
1302,9303,post,175.33707062239375,105.94842042414132,129.64531072388343,PLP(R),0.999
1303,7511,post,219.14375638594032,107.1484127771007,135.72455969001027,PLP(R),0.913
1304,8290,post,174.28518339328664,108.79220978402778,137.39791610027822,PLP(R),0.985606
1305,7460,pre,224.31162007988962,107.39040057475614,139.41983502790987,PLP(R),0.993
1306,6237,post,206.42031849002564,91.93328922503947,149.54486498211756,PLP(R),0.957301
1307,2338,post,183.64340351584363,104.1295993294982,142.5785387113692,PLP(R),0.519426
1308,6833,post,236.8191856829468,112.96139635627452,143.79233638218156,ICL(R),0.4674719
1309,7430,post,223.2692768293959,107.84836735428635,144.84218167676931,PLP(R),0.99988
1310,5763,post,218.89877431049257,115.52773134701485,148.32425065163505,PLP(R),0.4516491
1311,7918,post,274.72105032869274,102.43408012548844,147.65386049673532,IB,0.972
1312,7641,post,241.40233800310102,106.68464657096317,146.12055589231392,ICL(R),0.741294
1313,5521,post,210.71162408674527,120.23490430124787,147.70819036867766,PLP(R),0.89982
1314,5522,post,210.7171935531009,120.34569513668202,147.70889681416594,PLP(R),0.899
1315,8266,post,175.17628466330805,107.95577433071821,141.97668071585622,PLP(R),0.8976
1316,5227,post,218.72192153261784,134.27869677740966,149.01644621630356,PLP(R),0.853638
1317,5619,post,224.41147744099248,119.49051991166388,148.53570477673117,PLP(R),0.638283
1318,5515,post,210.7432140072246,120.54859055471306,146.09221596981388,PLP(R),0.85421
1319,5231,post,219.3246115280384,134.67732947274595,148.82476997719783,PLP(R),0.697375
1320,5226,post,218.49064156657698,134.11052596257124,149.1156118196296,PLP(R),0.771807
1321,5225,post,218.24097219819214,134.07071102879908,149.05051105192757,PLP(R),0.90433
1322,7663,post,239.2627713047438,108.84473178389455,146.80717608674257,ICL(R),0.48007
1323,8269,post,175.4151544783087,108.15689570728043,142.09259383103227,PLP(R),0.813407
1324,5530,post,210.68843326434003,121.12858459113882,147.67707954152604,PLP(R),0.477253
1325,7662,post,239.1495568263457,108.82626704505643,146.79486624765667,ICL(R),0.817967
1326,5285,post,218.6641141137154,133.26199963298248,148.97957675786148,PLP(R),0.979689
1327,5340,post,211.0695657166945,120.95319972100981,146.5073877960363,PLP(R),0.338204
1328,6920,post,232.27069544233683,111.61282996424283,147.67692919194693,ICL(R),0.931248
1329,8070,post,175.45385176486053,108.5644034442976,141.38117363204145,PLP(R),0.540921
1330,5120,post,202.93507918955828,110.8589011001087,151.90021929646167,PLP(R),0.803
1331,2330,post,183.97567879051851,108.73905239198282,141.86024759695164,PLP(R),0.312764
1332,1196,post,189.11546424944672,106.40777841465379,146.41643150583678,PLP(R),0.74687
1333,8015,pre,261.40281529599713,100.27623564105184,144.87561959369307,ICL(R),0.976
1334,7199,post,246.8692174712083,103.72786931034355,143.3499968448281,ICL(R),0.887638
1335,7029,post,225.31278635860286,106.11830536206433,145.39483890661162,ICL(R),0.983927
1336,7881,post,264.44305343464384,100.37588422447949,146.5534857601544,ICL(R),0.896677
1337,7112,pre,246.38097140239148,102.50371872447145,143.9883163045878,ICL(R),0.7
1338,7761,post,252.97429388804824,101.60180965848491,145.74503822011957,ICL(R),0.874812
1339,9118,pre,222.78223146967565,106.68224624367782,149.81272819939005,PLP(R),0.91
1340,9118,pre,222.54173433088917,106.68083605059172,149.96809709753933,PLP(R),0.993
1341,9119,pre,221.9391771887581,106.4943403085607,150.02324916556677,PLP(R),0.987
1342,8259,post,178.6532941901826,110.22082000322362,147.57897170384751,PLP(R),0.940989
1343,8503,post,184.7572868481167,103.8939904967985,139.83333545565915,PLP(R),0.915
1344,1297,post,222.94476328035066,102.32246397363909,140.40988087718677,ICL(R),0.783451
1345,4804,post,209.7533780797122,102.22941676318257,141.95319093512376,PLP(R),0.697618
1346,9186,post,175.78331379830033,106.918958295513,130.1869535774116,PLP(R),0.603914
1347,8377,post,176.4686379466771,106.65045799490713,137.89323249996036,PLP(R),0.289177
1348,8332,post,175.80857332256025,108.94017891292845,137.0405412860885,PLP(R),0.818
1349,7268,post,246.45600971081808,98.64390088732324,138.85257137047566,ICL(R),0.814248
1350,1639,post,224.3616813928362,102.51820924013722,141.23851332025072,ICL(R),0.468
1351,1323,post,211.80047480715976,103.17882395455628,142.40338871286133,PLP(R),0.786
1352,8416,post,173.26401720092628,104.28438134671521,144.37344754529548,PLP(R),0.968061
1353,1597,pre,224.18810665575867,102.44897056130861,142.67361491511008,ICL(R),0.955
1354,1173,post,183.26734815755373,110.23142005729588,145.75916556577124,PLP(R),0.513968
1355,7012,post,230.55187244856955,102.98020991893586,143.6553690469824,ICL(R),0.292314
1356,1479,post,222.01256518148844,104.30340700206241,143.9020727744905,ICL(R),0.746
1357,1471,post,221.4298620058567,104.13820788429865,143.88946045102864,PLP(R),0.84258
1358,1477,post,220.30751613299498,104.27765060087984,144.1643566371427,PLP(R),0.504452
1359,6734,post,233.0660225832627,112.31215103491138,146.88523904895754,ICL(R),0.625384
1360,5657,post,222.0137270288621,119.7261622526436,148.6457468563589,PLP(R),0.992504
1361,5245,post,222.03662627843408,135.5628898919836,148.89957531651618,PLP(R),0.919726
1362,7015,post,229.3236253206366,104.03400321886073,144.9425140390104,ICL(R),0.940931
1363,7874,post,262.9461985334724,99.91747254495891,146.45706618006,ICL(R),0.752376
1364,7837,pre,260.942420126014,97.98480597841288,145.94494676291814,ICL(R),0.938
1365,7858,post,259.0997408708921,99.93080194951634,145.74216048577767,ICL(R),0.901
1366,7848,post,258.0855255513432,99.39084448056292,146.016057336581,ICL(R),0.875
1367,7108,post,244.92886881233585,103.6137619113981,143.69447799219455,ICL(R),0.748
1368,7613,post,240.43636711853685,102.52299426337217,146.16970299853722,ICL(R),0.45851612
1369,6367,post,222.9727828010931,104.1840426925817,148.91815410808863,ICL(R),0.950754
1370,1678,pre,237.92565172407825,99.15976930329691,138.55508123617864,ICL(R),0.963
1371,1670,pre,235.0076138121851,99.69607481188407,138.2821979232914,ICL(R),0.912
1372,1254,post,210.01866784575827,101.77964912390091,142.24259360219017,PLP(R),0.993
1373,4777,post,205.86531533729942,100.06984048520513,144.65312813872998,PLP(R),0.939
1374,8407,post,172.66599169690727,103.2856142557986,142.99614061382772,PLP(R),0.879993
1375,5548,post,208.83697882405352,118.36570359111028,146.79768083492252,PLP(R),0.431
1376,5415,post,212.57030674450928,122.18307550226808,136.0651986677591,PLP(R),0.969987
1377,6794,post,237.94948820299828,110.5830221164493,143.29627593569387,ICL(R),0.992542
1378,7837,pre,260.8946960667022,97.79270753532379,145.91840150530504,ICL(R),0.882
1379,6384,post,227.67588917465633,104.37165896412336,147.916835982279,ICL(R),0.883183
1380,6378,post,224.69395415438868,104.23714373368935,148.65684334688012,ICL(R),0.992602
1381,6353,post,215.41235437746695,102.36752918788602,150.81579504843745,PLP(R),0.997257
1382,5854,pre,190.6542185976029,102.1611169607226,153.0457434677188,PLP(R),0.88
1383,1739,pre,236.94236462876148,95.94968301244137,136.43493225657528,ICL(R),0.959
1384,2404,post,187.30961729754125,99.33403826818328,141.46534637078435,PLP(R),0.945
1385,1319,post,210.1494929489813,102.25670757198222,142.06965548451535,PLP(R),0.746267
1386,4770,post,205.51600340098585,98.30020687402558,144.63593852054956,PLP(R),0.715
1387,2324,post,184.59542921791032,110.26756050339932,143.1849161698177,PLP(R),0.959465
1388,7220,post,243.69339243565224,103.65685567870855,143.8354013838772,ICL(R),0.4616258
1389,8033,post,182.09537963533575,108.33691910276528,141.8796755621424,PLP(R),0.634619
1390,632,post,199.0225570811349,96.13854881418222,135.87882123106493,PLP(R),0.607
1391,1013,post,234.21237119063292,93.88588526082526,136.17701528522693,ICL(R),0.568
1392,1239,post,203.92905606366782,95.57255182597544,142.26971949148844,PLP(R),0.715578
1393,8583,post,178.06110037478203,96.39522152273382,143.3665119548286,PLP(R),0.625159
1394,7848,post,258.04291636557946,99.38005444459542,146.0098157422829,ICL(R),0.534834
1395,7074,post,235.77506320787649,107.30859639112295,146.11879314393352,ICL(R),0.4723708
1396,1974,post,241.0808631858946,93.92695557423693,144.2994328436398,ICL(R),0.805206
1397,9293,post,178.2126364131837,110.29383638882646,130.25906464157083,PLP(R),0.85326
1398,8188,post,177.84296975241924,107.95093605283708,145.7623152161097,PLP(R),0.852795
1399,5532,post,210.30703776208603,121.21560735219524,147.80941223681154,PLP(R),0.973566
1400,5064,post,192.49246849647665,95.40412007505444,150.86748961553792,PLP(R),0.812262
1401,5920,pre,188.8773571727528,95.95261768923072,151.71007002113754,PLP(R),0.996
1402,6438,post,241.46026787928204,94.65236982504791,147.29835481567304,ICL(R),0.961415
1403,6439,post,241.98661689701635,94.31285655853256,147.18642076880758,ICL(R),0.64
1404,8533,post,181.17774265061027,104.54208096408402,138.02414824756897,PLP(R),0.942074
1405,8341,post,176.51745472652198,106.21885703441994,135.16994413618986,PLP(R),0.485497
1406,499,post,202.36934320253494,90.78231193139669,133.6279950937383,PLP(R),0.981559
1407,5437,post,211.12595036637123,120.93281616382009,134.49651071158718,PLP(R),0.45444044
1408,1942,pre,238.51487356040343,91.8834898078521,138.81180531141456,ICL(R),0.995
1409,1987,pre,238.21911749754184,91.48490792558198,138.66214636193158,ICL(R),0.97
1410,6541,post,256.03347921064466,86.24786093444288,136.91673684271657,ICL(R),0.997696
1411,2480,post,188.69159170265408,93.05383863350792,146.97900234571853,PLP(R),0.689
1412,6293,post,210.81107165473938,89.1735440360292,147.57852875730222,SCL(R),0.946385
1413,5344,post,211.28508555448138,121.60726499155777,146.03390807881297,PLP(R),0.938956
1414,5267,post,226.94289814011893,137.6200780809954,148.66896008035303,PLP(R),0.437687
1415,5564,post,211.96444196817123,118.8003632779627,147.4866857945667,PLP(R),0.974074
1416,5625,post,225.01326767372973,118.896219384577,148.49545334211848,PLP(R),0.744309
1417,6717,post,232.48132805029618,110.63183536669015,147.30989168769105,ICL(R),0.893404
1418,2353,post,187.05112718900426,100.06247784759654,141.59286948588954,PLP(R),0.361096
1419,6448,post,243.18086639926602,92.09184965860078,145.68038909879363,ICL(R),0.37546
1420,6420,post,236.09148888718562,97.78084324541932,148.78940799676712,ICL(R),0.47723126
1421,8113,post,172.79563202580752,109.47802733043909,137.73340258016324,PLP(R),0.592
1422,6361,post,219.87416749517257,103.95829850003346,149.90094463129577,PLP(R),0.550256
1423,3609,post,229.04407167275548,66.36146015289147,124.31962616632691,SCL(R),0.795793
1424,1595,post,229.89265904266523,101.0227333612508,144.75968689548506,ICL(R),0.763114
1425,2067,pre,237.82133230171544,85.81867064164332,130.65470835054072,SCL(R),0.989
1426,1725,post,232.87068464050012,99.55458405145748,135.45657442277894,ICL(R),0.856004
1427,531,pre,204.99877977764413,86.97310260466097,133.5492956327985,SCL(R),0.915
1428,9237,post,181.84530673378916,112.93742841643241,128.84505557385663,PLP(R),0.724007
1429,2568,post,229.52826331118672,69.72713053251218,138.36119754613316,SCL(R),0.350192
1430,4009,post,239.39419540566138,80.10516678270132,138.56809390516062,SCL(R),0.931978
1431,1669,post,234.60258023545242,99.2270578266311,138.3259066751428,ICL(R),0.683314
1432,6463,pre,245.19090784347236,89.19999405263921,143.71012398261863,ICL(R),0.987
1433,8662,post,172.31400736170332,84.4926734875598,149.91233699283603,LH(R),0.89553
1434,8660,post,172.11040698799735,84.8967420256465,149.79905501576823,LH(R),0.45653763
1435,6457,post,243.37997118309409,90.31321390178633,144.15275487752416,ICL(R),0.852738
1436,2901,post,228.7472416720919,78.2846030659104,111.5222893234367,SCL(R),0.689
1437,1380,post,215.78436671167782,108.48843385667921,138.16855862860632,PLP(R),0.4631123
1438,2036,post,237.43546335018397,91.6816737739461,132.3470918084844,SCL(R),0.46122512
1439,9120,post,221.4974106354,106.67175584994392,150.0410722873134,PLP(R),0.405984
1440,8634,post,171.5705733126968,88.68226153460101,147.94642544392784,PLP(R),0.813764
1441,394,post,199.05087999611823,105.42370503984864,131.96045029409908,PLP(R),0.880559
1442,4800,post,209.0458099664564,102.08132483774824,142.31009683548538,PLP(R),0.354228
1443,5479,post,211.6209099767153,120.43768834937012,138.3638461200166,PLP(R),0.51909
1444,6407,post,232.77613435664227,100.88624427329023,148.41169732489993,ICL(R),0.446085
1445,3851,post,231.6630100405594,81.03634263304507,128.99005874700435,SCL(R),0.717734
1446,3208,post,233.69726009619185,70.08416326080987,120.45285540013131,SCL(R),0.905713
1447,2829,post,225.1941884203523,69.66193687783121,107.23399251347169,SCL(R),0.321536
1448,7775,post,255.21299899680128,100.1478881758613,146.18100546068484,ICL(R),0.302387
1449,7333,post,230.36529891339444,109.43224376324852,141.15511519217262,ICL(R),0.647829
1450,6625,post,249.90795338872817,84.2520902261463,141.8491986633868,ICL(R),0.461699
1451,6493,post,252.86572361203605,87.06052772345012,142.08509164653987,ICL(R),0.45482546
1452,7155,post,252.73118135978558,97.31748583501837,143.85785020081659,ICL(R),0.48263997
1453,4039,post,240.81242763627762,81.95376197595972,137.93860317312203,SCL(R),0.944537
1454,1636,post,228.53378807733964,103.61098471400047,140.69570291995487,ICL(R),0.858353
1455,2412,post,185.6909964261617,100.85759670430997,143.74084659464447,PLP(R),0.961791
1456,7947,post,282.5787934736448,103.8908566571653,147.7228406960965,IB,0.68831
1457,7949,post,282.9614877796434,103.92963067903682,147.82391932277014,IB,0.627132
1458,6728,post,233.020735588781,111.57780037598903,147.14389675209702,ICL(R),0.448068
1459,4023,post,240.71545535058206,80.95001192250209,138.19580846651309,SCL(R),0.5074
1460,4027,post,240.56340882497244,81.5761193464451,138.51602308701143,SCL(R),0.955844
1461,8614,post,174.41710770602538,91.43561217121031,145.93671371800056,PLP(R),0.617211
1462,8863,post,174.91655743212903,91.58596085916693,146.02013090101644,PLP(R),0.910691
